Date,Day,Parking,Total,Occupied,Available
05-06-2021 08:45,Saturday,New York,50,49,1
05-06-2021 09:00,Saturday,New York,50,45,5
06-06-2021 07:15,Sunday,New York,50,43,7
06-06-2021 07:30,Sunday,New York,50,37,13
06-06-2021 07:45,Sunday,New York,50,50,0
06-06-2021 08:00,Sunday,New York,50,44,6
06-06-2021 08:15,Sunday,New York,50,40,10
06-06-2021 08:30,Sunday,New York,50,45,5
06-06-2021 08:45,Sunday,New York,50,48,2
06-06-2021 09:00,Sunday,New York,50,36,14
07-06-2021 07:15,Monday,New York,50,48,2
07-06-2021 07:30,Monday,New York,50,48,2
07-06-2021 07:45,Monday,New York,50,38,12
07-06-2021 08:00,Monday,New York,50,48,2
07-06-2021 08:15,Monday,New York,50,36,14
07-06-2021 08:30,Monday,New York,50,41,9
07-06-2021 08:45,Monday,New York,50,47,3
07-06-2021 09:00,Monday,New York,50,38,12
08-06-2021 07:15,Tuesday,New York,50,36,14
08-06-2021 07:30,Tuesday,New York,50,41,9
08-06-2021 07:45,Tuesday,New York,50,37,13
08-06-2021 08:00,Tuesday,New York,50,38,12
08-06-2021 08:15,Tuesday,New York,50,42,8
08-06-2021 08:30,Tuesday,New York,50,48,2
08-06-2021 08:45,Tuesday,New York,50,43,7
08-06-2021 09:00,Tuesday,New York,50,43,7
09-06-2021 07:15,Wednesday,New York,50,36,14
09-06-2021 07:30,Wednesday,New York,50,35,15
09-06-2021 07:45,Wednesday,New York,50,49,1
09-06-2021 08:00,Wednesday,New York,50,50,0
09-06-2021 08:15,Wednesday,New York,50,49,1
09-06-2021 08:30,Wednesday,New York,50,48,2
09-06-2021 08:45,Wednesday,New York,50,43,7
09-06-2021 09:00,Wednesday,New York,50,48,2
10-06-2021 07:15,Thursday,New York,50,49,1
10-06-2021 07:30,Thursday,New York,50,46,4
10-06-2021 07:45,Thursday,New York,50,50,0
10-06-2021 08:00,Thursday,New York,50,43,7
10-06-2021 08:15,Thursday,New York,50,50,0
10-06-2021 08:30,Thursday,New York,50,44,6
10-06-2021 08:45,Thursday,New York,50,42,8
10-06-2021 09:00,Thursday,New York,50,46,4
11-06-2021 07:15,Friday,New York,50,38,12
11-06-2021 07:30,Friday,New York,50,38,12
11-06-2021 07:45,Friday,New York,50,50,0
11-06-2021 08:00,Friday,New York,50,35,15
11-06-2021 08:15,Friday,New York,50,37,13
11-06-2021 08:30,Friday,New York,50,35,15
11-06-2021 08:45,Friday,New York,50,50,0
11-06-2021 09:00,Friday,New York,50,49,1
12-06-2021 07:15,Saturday,New York,50,37,13
12-06-2021 07:30,Saturday,New York,50,37,13
12-06-2021 07:45,Saturday,New York,50,47,3
12-06-2021 08:00,Saturday,New York,50,47,3
12-06-2021 08:15,Saturday,New York,50,46,4
12-06-2021 08:30,Saturday,New York,50,43,7
12-06-2021 08:45,Saturday,New York,50,40,10
12-06-2021 09:00,Saturday,New York,50,43,7
13-06-2021 07:15,Sunday,New York,50,49,1
13-06-2021 07:30,Sunday,New York,50,43,7
13-06-2021 07:45,Sunday,New York,50,39,11
13-06-2021 08:00,Sunday,New York,50,36,14
13-06-2021 08:15,Sunday,New York,50,46,4
13-06-2021 08:30,Sunday,New York,50,47,3
13-06-2021 08:45,Sunday,New York,50,45,5
13-06-2021 09:00,Sunday,New York,50,50,0
14-06-2021 07:15,Monday,New York,50,46,4
14-06-2021 07:30,Monday,New York,50,49,1
14-06-2021 07:45,Monday,New York,50,40,10
14-06-2021 08:00,Monday,New York,50,44,6
14-06-2021 08:15,Monday,New York,50,44,6
14-06-2021 08:30,Monday,New York,50,39,11
14-06-2021 08:45,Monday,New York,50,35,15
14-06-2021 09:00,Monday,New York,50,41,9
15-06-2021 07:15,Tuesday,New York,50,42,8
15-06-2021 07:30,Tuesday,New York,50,37,13
15-06-2021 07:45,Tuesday,New York,50,36,14
15-06-2021 08:00,Tuesday,New York,50,41,9
15-06-2021 08:15,Tuesday,New York,50,36,14
15-06-2021 08:30,Tuesday,New York,50,41,9
15-06-2021 08:45,Tuesday,New York,50,39,11
15-06-2021 09:00,Tuesday,New York,50,37,13
16-06-2021 07:15,Wednesday,New York,50,39,11
16-06-2021 07:30,Wednesday,New York,50,44,6
16-06-2021 07:45,Wednesday,New York,50,41,9
16-06-2021 08:00,Wednesday,New York,50,49,1
16-06-2021 08:15,Wednesday,New York,50,38,12
16-06-2021 08:30,Wednesday,New York,50,40,10
16-06-2021 08:45,Wednesday,New York,50,46,4
16-06-2021 09:00,Wednesday,New York,50,46,4
17-06-2021 07:15,Thursday,New York,50,37,13
17-06-2021 07:30,Thursday,New York,50,36,14
17-06-2021 07:45,Thursday,New York,50,42,8
17-06-2021 08:00,Thursday,New York,50,48,2
17-06-2021 08:15,Thursday,New York,50,49,1
17-06-2021 08:30,Thursday,New York,50,35,15
17-06-2021 08:45,Thursday,New York,50,39,11
17-06-2021 09:00,Thursday,New York,50,45,5
18-06-2021 07:15,Friday,New York,50,50,0
18-06-2021 07:30,Friday,New York,50,38,12
18-06-2021 07:45,Friday,New York,50,46,4
18-06-2021 08:00,Friday,New York,50,41,9
18-06-2021 08:15,Friday,New York,50,38,12
18-06-2021 08:30,Friday,New York,50,39,11
18-06-2021 08:45,Friday,New York,50,48,2
18-06-2021 09:00,Friday,New York,50,43,7
19-06-2021 07:15,Saturday,New York,50,45,5
19-06-2021 07:30,Saturday,New York,50,38,12
19-06-2021 07:45,Saturday,New York,50,47,3
19-06-2021 08:00,Saturday,New York,50,39,11
19-06-2021 08:15,Saturday,New York,50,44,6
19-06-2021 08:30,Saturday,New York,50,40,10
19-06-2021 08:45,Saturday,New York,50,43,7
19-06-2021 09:00,Saturday,New York,50,44,6
20-06-2021 07:15,Sunday,New York,50,43,7
20-06-2021 07:30,Sunday,New York,50,44,6
20-06-2021 07:45,Sunday,New York,50,44,6
20-06-2021 08:00,Sunday,New York,50,47,3
20-06-2021 08:15,Sunday,New York,50,42,8
20-06-2021 08:30,Sunday,New York,50,48,2
20-06-2021 08:45,Sunday,New York,50,48,2
20-06-2021 09:00,Sunday,New York,50,49,1
21-06-2021 07:15,Monday,New York,50,42,8
21-06-2021 07:30,Monday,New York,50,42,8
21-06-2021 07:45,Monday,New York,50,36,14
21-06-2021 08:00,Monday,New York,50,44,6
21-06-2021 08:15,Monday,New York,50,38,12
21-06-2021 08:30,Monday,New York,50,48,2
21-06-2021 08:45,Monday,New York,50,48,2
21-06-2021 09:00,Monday,New York,50,40,10
22-06-2021 07:15,Tuesday,New York,50,46,4
22-06-2021 07:30,Tuesday,New York,50,39,11
22-06-2021 07:45,Tuesday,New York,50,44,6
22-06-2021 08:00,Tuesday,New York,50,40,10
22-06-2021 08:15,Tuesday,New York,50,42,8
22-06-2021 08:30,Tuesday,New York,50,50,0
22-06-2021 08:45,Tuesday,New York,50,47,3
22-06-2021 09:00,Tuesday,New York,50,49,1
23-06-2021 07:15,Wednesday,New York,50,46,4
23-06-2021 07:30,Wednesday,New York,50,48,2
23-06-2021 07:45,Wednesday,New York,50,43,7
23-06-2021 08:00,Wednesday,New York,50,39,11
23-06-2021 08:15,Wednesday,New York,50,45,5
23-06-2021 08:30,Wednesday,New York,50,47,3
23-06-2021 08:45,Wednesday,New York,50,37,13
23-06-2021 09:00,Wednesday,New York,50,35,15
24-06-2021 07:15,Thursday,New York,50,49,1
24-06-2021 07:30,Thursday,New York,50,47,3
24-06-2021 07:45,Thursday,New York,50,41,9
24-06-2021 08:00,Thursday,New York,50,40,10
24-06-2021 08:15,Thursday,New York,50,48,2
24-06-2021 08:30,Thursday,New York,50,37,13
24-06-2021 08:45,Thursday,New York,50,41,9
24-06-2021 09:00,Thursday,New York,50,38,12
25-06-2021 07:15,Friday,New York,50,50,0
25-06-2021 07:30,Friday,New York,50,37,13
25-06-2021 07:45,Friday,New York,50,41,9
25-06-2021 08:00,Friday,New York,50,48,2
25-06-2021 08:15,Friday,New York,50,36,14
25-06-2021 08:30,Friday,New York,50,40,10
25-06-2021 08:45,Friday,New York,50,48,2
25-06-2021 09:00,Friday,New York,50,43,7
26-06-2021 07:15,Saturday,New York,50,44,6
26-06-2021 07:30,Saturday,New York,50,43,7
26-06-2021 07:45,Saturday,New York,50,47,3
26-06-2021 08:00,Saturday,New York,50,36,14
26-06-2021 08:15,Saturday,New York,50,39,11
26-06-2021 08:30,Saturday,New York,50,38,12
26-06-2021 08:45,Saturday,New York,50,46,4
26-06-2021 09:00,Saturday,New York,50,36,14
27-06-2021 07:15,Sunday,New York,50,49,1
27-06-2021 07:30,Sunday,New York,50,38,12
27-06-2021 07:45,Sunday,New York,50,42,8
27-06-2021 08:00,Sunday,New York,50,36,14
27-06-2021 08:15,Sunday,New York,50,39,11
27-06-2021 08:30,Sunday,New York,50,47,3
27-06-2021 08:45,Sunday,New York,50,49,1
27-06-2021 09:00,Sunday,New York,50,42,8
28-06-2021 07:15,Monday,New York,50,44,6
28-06-2021 07:30,Monday,New York,50,41,9
28-06-2021 07:45,Monday,New York,50,48,2
28-06-2021 08:00,Monday,New York,50,41,9
28-06-2021 08:15,Monday,New York,50,39,11
28-06-2021 08:30,Monday,New York,50,38,12
28-06-2021 08:45,Monday,New York,50,42,8
28-06-2021 09:00,Monday,New York,50,42,8
29-06-2021 07:15,Tuesday,New York,50,42,8
29-06-2021 07:30,Tuesday,New York,50,37,13
29-06-2021 07:45,Tuesday,New York,50,38,12
29-06-2021 08:00,Tuesday,New York,50,43,7
29-06-2021 08:15,Tuesday,New York,50,49,1
29-06-2021 08:30,Tuesday,New York,50,42,8
29-06-2021 08:45,Tuesday,New York,50,47,3
29-06-2021 09:00,Tuesday,New York,50,36,14
30-06-2021 07:15,Wednesday,New York,50,49,1
30-06-2021 07:30,Wednesday,New York,50,35,15
30-06-2021 07:45,Wednesday,New York,50,40,10
30-06-2021 08:00,Wednesday,New York,50,47,3
30-06-2021 08:15,Wednesday,New York,50,50,0
30-06-2021 08:30,Wednesday,New York,50,43,7
30-06-2021 08:45,Wednesday,New York,50,40,10
30-06-2021 09:00,Wednesday,New York,50,43,7
01-07-2021 07:15,Thursday,New York,50,36,14
01-07-2021 07:30,Thursday,New York,50,41,9
01-07-2021 07:45,Thursday,New York,50,40,10
01-07-2021 08:00,Thursday,New York,50,40,10
01-07-2021 08:15,Thursday,New York,50,39,11
01-07-2021 08:30,Thursday,New York,50,36,14
01-07-2021 08:45,Thursday,New York,50,38,12
01-07-2021 09:00,Thursday,New York,50,49,1
02-07-2021 07:15,Friday,New York,50,38,12
02-07-2021 07:30,Friday,New York,50,41,9
02-07-2021 07:45,Friday,New York,50,38,12
02-07-2021 08:00,Friday,New York,50,45,5
02-07-2021 08:15,Friday,New York,50,50,0
02-07-2021 08:30,Friday,New York,50,44,6
02-07-2021 08:45,Friday,New York,50,35,15
02-07-2021 09:00,Friday,New York,50,42,8
03-07-2021 07:15,Saturday,New York,50,44,6
03-07-2021 07:30,Saturday,New York,50,47,3
03-07-2021 07:45,Saturday,New York,50,42,8
03-07-2021 08:00,Saturday,New York,50,38,12
03-07-2021 08:15,Saturday,New York,50,47,3
03-07-2021 08:30,Saturday,New York,50,47,3
03-07-2021 08:45,Saturday,New York,50,41,9
03-07-2021 09:00,Saturday,New York,50,38,12
04-07-2021 07:15,Sunday,New York,50,39,11
04-07-2021 07:30,Sunday,New York,50,47,3
04-07-2021 07:45,Sunday,New York,50,43,7
04-07-2021 08:00,Sunday,New York,50,40,10
04-07-2021 08:15,Sunday,New York,50,49,1
04-07-2021 08:30,Sunday,New York,50,40,10
04-07-2021 08:45,Sunday,New York,50,35,15
04-07-2021 09:00,Sunday,New York,50,36,14
05-07-2021 07:15,Monday,New York,50,47,3
05-07-2021 07:30,Monday,New York,50,39,11
05-07-2021 07:45,Monday,New York,50,37,13
05-07-2021 08:00,Monday,New York,50,46,4
05-07-2021 08:15,Monday,New York,50,44,6
05-07-2021 08:30,Monday,New York,50,42,8
05-07-2021 08:45,Monday,New York,50,35,15
05-07-2021 09:00,Monday,New York,50,36,14
06-07-2021 07:15,Tuesday,New York,50,48,2
06-07-2021 07:30,Tuesday,New York,50,43,7
06-07-2021 07:45,Tuesday,New York,50,35,15
06-07-2021 08:00,Tuesday,New York,50,40,10
06-07-2021 08:15,Tuesday,New York,50,42,8
06-07-2021 08:30,Tuesday,New York,50,41,9
06-07-2021 08:45,Tuesday,New York,50,43,7
06-07-2021 09:00,Tuesday,New York,50,46,4
07-07-2021 07:15,Wednesday,New York,50,50,0
07-07-2021 07:30,Wednesday,New York,50,50,0
07-07-2021 07:45,Wednesday,New York,50,42,8
07-07-2021 08:00,Wednesday,New York,50,41,9
07-07-2021 08:15,Wednesday,New York,50,40,10
07-07-2021 08:30,Wednesday,New York,50,48,2
07-07-2021 08:45,Wednesday,New York,50,39,11
07-07-2021 09:00,Wednesday,New York,50,36,14
08-07-2021 07:15,Thursday,New York,50,37,13
08-07-2021 07:30,Thursday,New York,50,50,0
08-07-2021 07:45,Thursday,New York,50,41,9
08-07-2021 08:00,Thursday,New York,50,38,12
08-07-2021 08:15,Thursday,New York,50,49,1
08-07-2021 08:30,Thursday,New York,50,41,9
08-07-2021 08:45,Thursday,New York,50,41,9
08-07-2021 09:00,Thursday,New York,50,48,2
09-07-2021 07:15,Friday,New York,50,40,10
09-07-2021 07:30,Friday,New York,50,42,8
09-07-2021 07:45,Friday,New York,50,39,11
09-07-2021 08:00,Friday,New York,50,43,7
09-07-2021 08:15,Friday,New York,50,35,15
09-07-2021 08:30,Friday,New York,50,48,2
09-07-2021 08:45,Friday,New York,50,50,0
09-07-2021 09:00,Friday,New York,50,46,4
10-07-2021 07:15,Saturday,New York,50,41,9
10-07-2021 07:30,Saturday,New York,50,35,15
10-07-2021 07:45,Saturday,New York,50,44,6
10-07-2021 08:00,Saturday,New York,50,48,2
10-07-2021 08:15,Saturday,New York,50,50,0
10-07-2021 08:30,Saturday,New York,50,42,8
10-07-2021 08:45,Saturday,New York,50,50,0
10-07-2021 09:00,Saturday,New York,50,38,12
11-07-2021 07:15,Sunday,New York,50,43,7
11-07-2021 07:30,Sunday,New York,50,35,15
11-07-2021 07:45,Sunday,New York,50,50,0
11-07-2021 08:00,Sunday,New York,50,35,15
11-07-2021 08:15,Sunday,New York,50,45,5
11-07-2021 08:30,Sunday,New York,50,46,4
11-07-2021 08:45,Sunday,New York,50,36,14
11-07-2021 09:00,Sunday,New York,50,41,9
12-07-2021 07:15,Monday,New York,50,36,14
12-07-2021 07:30,Monday,New York,50,49,1
12-07-2021 07:45,Monday,New York,50,36,14
12-07-2021 08:00,Monday,New York,50,50,0
12-07-2021 08:15,Monday,New York,50,42,8
12-07-2021 08:30,Monday,New York,50,49,1
12-07-2021 08:45,Monday,New York,50,43,7
12-07-2021 09:00,Monday,New York,50,35,15
13-07-2021 07:15,Tuesday,New York,50,49,1
13-07-2021 07:30,Tuesday,New York,50,38,12
13-07-2021 07:45,Tuesday,New York,50,37,13
13-07-2021 08:00,Tuesday,New York,50,39,11
13-07-2021 08:15,Tuesday,New York,50,43,7
13-07-2021 08:30,Tuesday,New York,50,39,11
13-07-2021 08:45,Tuesday,New York,50,44,6
13-07-2021 09:00,Tuesday,New York,50,40,10
14-07-2021 07:15,Wednesday,New York,50,37,13
14-07-2021 07:30,Wednesday,New York,50,39,11
14-07-2021 07:45,Wednesday,New York,50,45,5
14-07-2021 08:00,Wednesday,New York,50,47,3
14-07-2021 08:15,Wednesday,New York,50,35,15
14-07-2021 08:30,Wednesday,New York,50,45,5
14-07-2021 08:45,Wednesday,New York,50,45,5
14-07-2021 09:00,Wednesday,New York,50,45,5
15-07-2021 07:15,Thursday,New York,50,48,2
15-07-2021 07:30,Thursday,New York,50,35,15
15-07-2021 07:45,Thursday,New York,50,50,0
15-07-2021 08:00,Thursday,New York,50,39,11
15-07-2021 08:15,Thursday,New York,50,35,15
15-07-2021 08:30,Thursday,New York,50,42,8
15-07-2021 08:45,Thursday,New York,50,36,14
15-07-2021 09:00,Thursday,New York,50,43,7
16-07-2021 07:15,Friday,New York,50,50,0
16-07-2021 07:30,Friday,New York,50,41,9
16-07-2021 07:45,Friday,New York,50,50,0
16-07-2021 08:00,Friday,New York,50,49,1
16-07-2021 08:15,Friday,New York,50,46,4
16-07-2021 08:30,Friday,New York,50,39,11
16-07-2021 08:45,Friday,New York,50,46,4
16-07-2021 09:00,Friday,New York,50,40,10
17-07-2021 07:15,Saturday,New York,50,40,10
17-07-2021 07:30,Saturday,New York,50,45,5
17-07-2021 07:45,Saturday,New York,50,46,4
17-07-2021 08:00,Saturday,New York,50,41,9
17-07-2021 08:15,Saturday,New York,50,44,6
17-07-2021 08:30,Saturday,New York,50,40,10
17-07-2021 08:45,Saturday,New York,50,50,0
17-07-2021 09:00,Saturday,New York,50,42,8
18-07-2021 07:15,Sunday,New York,50,36,14
18-07-2021 07:30,Sunday,New York,50,36,14
18-07-2021 07:45,Sunday,New York,50,46,4
18-07-2021 08:00,Sunday,New York,50,37,13
18-07-2021 08:15,Sunday,New York,50,50,0
18-07-2021 08:30,Sunday,New York,50,49,1
18-07-2021 08:45,Sunday,New York,50,35,15
18-07-2021 09:00,Sunday,New York,50,48,2
19-07-2021 07:15,Monday,New York,50,46,4
19-07-2021 07:30,Monday,New York,50,49,1
19-07-2021 07:45,Monday,New York,50,36,14
19-07-2021 08:00,Monday,New York,50,46,4
19-07-2021 08:15,Monday,New York,50,36,14
19-07-2021 08:30,Monday,New York,50,44,6
19-07-2021 08:45,Monday,New York,50,49,1
19-07-2021 09:00,Monday,New York,50,38,12
20-07-2021 07:15,Tuesday,New York,50,41,9
20-07-2021 07:30,Tuesday,New York,50,43,7
20-07-2021 07:45,Tuesday,New York,50,43,7
20-07-2021 08:00,Tuesday,New York,50,44,6
20-07-2021 08:15,Tuesday,New York,50,49,1
20-07-2021 08:30,Tuesday,New York,50,45,5
20-07-2021 08:45,Tuesday,New York,50,44,6
20-07-2021 09:00,Tuesday,New York,50,43,7
21-07-2021 07:15,Wednesday,New York,50,36,14
21-07-2021 07:30,Wednesday,New York,50,36,14
21-07-2021 07:45,Wednesday,New York,50,41,9
21-07-2021 08:00,Wednesday,New York,50,48,2
21-07-2021 08:15,Wednesday,New York,50,38,12
21-07-2021 08:30,Wednesday,New York,50,48,2
21-07-2021 08:45,Wednesday,New York,50,40,10
21-07-2021 09:00,Wednesday,New York,50,37,13
22-07-2021 07:15,Thursday,New York,50,39,11
22-07-2021 07:30,Thursday,New York,50,43,7
22-07-2021 07:45,Thursday,New York,50,44,6
22-07-2021 08:00,Thursday,New York,50,49,1
22-07-2021 08:15,Thursday,New York,50,39,11
22-07-2021 08:30,Thursday,New York,50,44,6
22-07-2021 08:45,Thursday,New York,50,48,2
22-07-2021 09:00,Thursday,New York,50,38,12
23-07-2021 07:15,Friday,New York,50,43,7
23-07-2021 07:30,Friday,New York,50,37,13
23-07-2021 07:45,Friday,New York,50,35,15
23-07-2021 08:00,Friday,New York,50,39,11
23-07-2021 08:15,Friday,New York,50,37,13
23-07-2021 08:30,Friday,New York,50,35,15
23-07-2021 08:45,Friday,New York,50,35,15
23-07-2021 09:00,Friday,New York,50,48,2
24-07-2021 07:15,Saturday,New York,50,43,7
24-07-2021 07:30,Saturday,New York,50,43,7
24-07-2021 07:45,Saturday,New York,50,48,2
24-07-2021 08:00,Saturday,New York,50,42,8
24-07-2021 08:15,Saturday,New York,50,35,15
24-07-2021 08:30,Saturday,New York,50,40,10
24-07-2021 08:45,Saturday,New York,50,43,7
24-07-2021 09:00,Saturday,New York,50,35,15
25-07-2021 07:15,Sunday,New York,50,48,2
25-07-2021 07:30,Sunday,New York,50,38,12
25-07-2021 07:45,Sunday,New York,50,38,12
25-07-2021 08:00,Sunday,New York,50,38,12
25-07-2021 08:15,Sunday,New York,50,45,5
25-07-2021 08:30,Sunday,New York,50,44,6
25-07-2021 08:45,Sunday,New York,50,43,7
25-07-2021 09:00,Sunday,New York,50,50,0
26-07-2021 07:15,Monday,New York,50,38,12
26-07-2021 07:30,Monday,New York,50,50,0
26-07-2021 07:45,Monday,New York,50,47,3
26-07-2021 08:00,Monday,New York,50,44,6
26-07-2021 08:15,Monday,New York,50,49,1
26-07-2021 08:30,Monday,New York,50,41,9
26-07-2021 08:45,Monday,New York,50,42,8
26-07-2021 09:00,Monday,New York,50,48,2
27-07-2021 07:15,Tuesday,New York,50,49,1
27-07-2021 07:30,Tuesday,New York,50,45,5
27-07-2021 07:45,Tuesday,New York,50,43,7
27-07-2021 08:00,Tuesday,New York,50,40,10
27-07-2021 08:15,Tuesday,New York,50,35,15
27-07-2021 08:30,Tuesday,New York,50,41,9
27-07-2021 08:45,Tuesday,New York,50,47,3
27-07-2021 09:00,Tuesday,New York,50,40,10
28-07-2021 07:15,Wednesday,New York,50,39,11
28-07-2021 07:30,Wednesday,New York,50,48,2
28-07-2021 07:45,Wednesday,New York,50,36,14
28-07-2021 08:00,Wednesday,New York,50,46,4
28-07-2021 08:15,Wednesday,New York,50,35,15
28-07-2021 08:30,Wednesday,New York,50,45,5
28-07-2021 08:45,Wednesday,New York,50,47,3
28-07-2021 09:00,Wednesday,New York,50,36,14
29-07-2021 07:15,Thursday,New York,50,41,9
29-07-2021 07:30,Thursday,New York,50,41,9
29-07-2021 07:45,Thursday,New York,50,41,9
29-07-2021 08:00,Thursday,New York,50,40,10
29-07-2021 08:15,Thursday,New York,50,47,3
29-07-2021 08:30,Thursday,New York,50,43,7
29-07-2021 08:45,Thursday,New York,50,50,0
29-07-2021 09:00,Thursday,New York,50,43,7
30-07-2021 07:15,Friday,New York,50,42,8
30-07-2021 07:30,Friday,New York,50,41,9
30-07-2021 07:45,Friday,New York,50,37,13
30-07-2021 08:00,Friday,New York,50,40,10
30-07-2021 08:15,Friday,New York,50,44,6
30-07-2021 08:30,Friday,New York,50,36,14
30-07-2021 08:45,Friday,New York,50,43,7
30-07-2021 09:00,Friday,New York,50,41,9
31-07-2021 07:15,Saturday,New York,50,47,3
31-07-2021 07:30,Saturday,New York,50,46,4
31-07-2021 07:45,Saturday,New York,50,40,10
31-07-2021 08:00,Saturday,New York,50,49,1
31-07-2021 08:15,Saturday,New York,50,40,10
31-07-2021 08:30,Saturday,New York,50,39,11
31-07-2021 08:45,Saturday,New York,50,50,0
31-07-2021 09:00,Saturday,New York,50,46,4
01-08-2021 07:15,Sunday,New York,50,38,12
01-08-2021 07:30,Sunday,New York,50,45,5
01-08-2021 07:45,Sunday,New York,50,42,8
01-08-2021 08:00,Sunday,New York,50,37,13
01-08-2021 08:15,Sunday,New York,50,43,7
01-08-2021 08:30,Sunday,New York,50,49,1
01-08-2021 08:45,Sunday,New York,50,42,8
01-08-2021 09:00,Sunday,New York,50,47,3
02-08-2021 07:15,Monday,New York,50,49,1
02-08-2021 07:30,Monday,New York,50,42,8
02-08-2021 07:45,Monday,New York,50,45,5
02-08-2021 08:00,Monday,New York,50,44,6
02-08-2021 08:15,Monday,New York,50,43,7
02-08-2021 08:30,Monday,New York,50,38,12
02-08-2021 08:45,Monday,New York,50,40,10
02-08-2021 09:00,Monday,New York,50,50,0
03-08-2021 07:15,Tuesday,New York,50,43,7
03-08-2021 07:30,Tuesday,New York,50,47,3
03-08-2021 07:45,Tuesday,New York,50,48,2
03-08-2021 08:00,Tuesday,New York,50,37,13
03-08-2021 08:15,Tuesday,New York,50,48,2
03-08-2021 08:30,Tuesday,New York,50,46,4
03-08-2021 08:45,Tuesday,New York,50,50,0
03-08-2021 09:00,Tuesday,New York,50,50,0
04-08-2021 07:15,Wednesday,New York,50,41,9
04-08-2021 07:30,Wednesday,New York,50,43,7
04-08-2021 07:45,Wednesday,New York,50,40,10
04-08-2021 08:00,Wednesday,New York,50,38,12
04-08-2021 08:15,Wednesday,New York,50,41,9
04-08-2021 08:30,Wednesday,New York,50,49,1
04-08-2021 08:45,Wednesday,New York,50,37,13
04-08-2021 09:00,Wednesday,New York,50,46,4
05-08-2021 07:15,Thursday,New York,50,43,7
05-08-2021 07:30,Thursday,New York,50,43,7
05-08-2021 07:45,Thursday,New York,50,39,11
05-08-2021 08:00,Thursday,New York,50,37,13
05-08-2021 08:15,Thursday,New York,50,43,7
05-08-2021 08:30,Thursday,New York,50,50,0
05-08-2021 08:45,Thursday,New York,50,44,6
05-08-2021 09:00,Thursday,New York,50,50,0
06-08-2021 07:15,Friday,New York,50,46,4
06-08-2021 07:30,Friday,New York,50,46,4
06-08-2021 07:45,Friday,New York,50,43,7
06-08-2021 08:00,Friday,New York,50,43,7
06-08-2021 08:15,Friday,New York,50,48,2
06-08-2021 08:30,Friday,New York,50,38,12
06-08-2021 08:45,Friday,New York,50,43,7
06-08-2021 09:00,Friday,New York,50,44,6
07-08-2021 07:15,Saturday,New York,50,36,14
07-08-2021 07:30,Saturday,New York,50,36,14
07-08-2021 07:45,Saturday,New York,50,50,0
07-08-2021 08:00,Saturday,New York,50,40,10
07-08-2021 08:15,Saturday,New York,50,49,1
07-08-2021 08:30,Saturday,New York,50,37,13
07-08-2021 08:45,Saturday,New York,50,49,1
